Issue,Volume,title,authors,views,citations
309,60,Confidence Intervals Based on the Mean Absolute Deviation of a Normal Sample,Erna M. J. Herrey,17,8
309,60,On a Method of Using Multi-Auxiliary Information in Sample Surveys,Des Raj,17,20
309,60,Variance Estimation in Randomized Systematic Sampling with Probability Proportionate to Size,Des Raj,15,6
309,60,On the F-Test in the Intrablock Analysis of a Class of Two Associate Pbib Designs,N. Giri,10,1
309,60,Comparison of Some Ratio Estimators,Myint Tin,40,36
309,60,An Estimation Procedure for Range Composition Problems,Dennis J. Aigner,12,0
309,60,The Power of Student's t-test,D. B. Owen,31,11
309,60,Some Graphs Useful for Statistical Inference,William C. Guenther & P. O. Thomas,15,1
309,60,A Nomogram for Chi-Square,William C. Boyd,12,2
309,60,Bayesian Analysis of the Independent Multinormal Process—Neither Mean Nor Precision Known,Albert Ando & G. M. Kaufman,17,5
309,60,Book Reviews,,8,0
309,60,Editorial Board Page,,8,0
308,59,"The Predictive Ability of Consumer Attitudes, Stock Prices, and Non-Attitudinal Variables",Irwin Friend & F. Gerard Adams,10,2
308,59,Sequential Analysis with Delayed Observations,T. W. Anderson,13,9
308,59,Response Variance and its Estimation,I. P. Fellegi,14,25
308,59,A Unified Derivation of Some Non-Parametric Distributions,Carl-Erik Särndal,14,2
308,59,Sample Selection and the Choice of Estimator in Two-Way Stratified Populations,W. H. Williams,15,2
308,59,The Estimation of a Changing Seasonal Pattern,E. J. Hannan,10,17
308,59,On Least Squares with Insufficient Observations,John S. Chipman,24,62
308,59,Interval Estimation in Linear Regression When Both Variables are Subject to Error,Max Halperin,12,1
308,59,The Extent of Repeated Migration: An Analysis Based on the Danish Population Register,Sidney Goldstein,9,18
308,59,"Criteria for Best Substitute Interval Estimators, with an Application to the Normal Distribution",H. Leon Harter,9,7
308,59,Interval Estimation for Linear Combinations of Means,Minoru Siotani,9,3
308,59,The Identification of Effective Interviewers,Stanley W. Steinkamp,8,1
308,59,A Note on the Maximum Likelihood Estimation of a Linear Structural Relationship,M. W. Birch,9,7
308,59,Efficiencies for Stepwise Regressions,T. D. Wallace,13,6
308,59,"The Variability of Profitability with Size of Firm, 1947–1958",H. O. Stekler,12,1
308,59,"Income, Income Change, and Durable Goods Demand",Maw Lin Lee,10,0
308,59,Conditional Means and Covariances of Normal Variables with Singular Covariance Matrix,George Marsaglia,22,11
308,59,2p  Factorial Experiments with the Factors Applied Sequentially,R. R. Prairie & W. J. Zimmer,14,0
308,59,On the Analysis of Group Divisible Designs,C. H. Kapadia & D. L. Weeks,10,2
308,59,A Note on the Negative Moments of a Truncated Poisson Variate,M. L. Tiku,16,10
308,59,The Utilization of a Known Coefficient of Variation in the Estimation Procedure,Donald T. Searls,82,62
308,59,A Simple Approach to the Bayes Choice Criterion: The Method of Critical Probabilities,Alvise Braga-Illa,10,0
308,59,A Supplement to Mendenhall's Bibliography on Life Testing and Related Topics,Zakkula Govindarajulu,11,15
308,59,Corrigenda,,7,0
308,59,Book Reviews,,9,0
308,59,Editorial Board Page,,7,0
307,59,One Sample Limits of Some Two-Sample Rank Tests,Lincoln E. Moses,12,8
307,59,On the Normal Scores Two-Sample Rank Test,J. H. Klotz,13,0
307,59,Obustness of Some Procedures for the Two-Sample Location Problem,John W. Pratt,22,24
307,59,"Minimum Variance, Linear, Unbiased Seasonal Adjustment of Economic Time Series",Dale W. Jorgenson,14,22
307,59,Taking a Covariable into Account,Irwin D. J. Bross,9,2
307,59,The Use of Wealth to Compare Households' Average Saving,Phillip Cagan,11,0
307,59,"Income, Wealth, and the Demand for Money: Some Evidence from Cross-Section Data",Tong Hun Lee,10,4
307,59,Bayesian Analysis of the Regression Model with Autocorrelated Errors,Arnold Zellner & George C. Tiao,35,25
307,59,Some Comparisons of Methods of Fitting the Dosage Response Curve for Small Samples,Elliot M. Cramer,11,5
307,59,Analysis of Empirical Bivariate Extremal Distributions,E. J. Gumbel & Neil Goldstein,19,6
307,59,A New Class of Designs,C. Ramankutty Nair,13,3
307,59,Linear Regression Analysis with Missing Observations among the Independent Variables,M. Glasser,27,27
307,59,Iterative Estimation of a Set of Linear Regression Equations,Lester G. Telser,25,28
307,59,A Note on the Equivalence of Two Methods of Fitting a Straight Line through Cumulative Data,J. L. Jaech,22,1
307,59,On the Bounds of the Number of Common Treatments between Blocks of Semi-Regular Group Divisible Designs,Hiralal Agrawal,10,0
307,59,Correcting the Average Rank Correlation Coefficient for Ties in Rankings,Wilson L. Taylor,10,3
307,59,Distribution of Product and of Quotient of Maximum Values in Samples from a Power-Function Population,Paul R. Rider,9,3
307,59,On the Exact Distributions of the Gcl Estimators in a Leading Three-Equation Case,D. G. Kabe,9,2
307,59,A Note on the Variance of the Ratio Estimate,Des Raj,18,4
307,59,An Approximation for the Exact Distribution of the Wilcoxon Test for Symmetry,S. A. Fellingham & D. J. Stoker,15,10
307,59,Nonparametric Upper Confidence Bounds for Pr{Y < X} and Confidence Limits for Pr{Y < X} When X and Y are Normal,"D. B. Owen, K. J. Craswell & D. L. Hanson",14,21
307,59,An Extended Table of Critical Values for the Mann-Whitney (Wilcoxon) Two-Sample Statistic,Roy C. Milton,30,30
307,59,"Table for Both the Sign Test and Distribution-Free Confidence Intervals of the Median for Sample Sizes to 1,000",William J. Mackinnon,11,15
307,59,Another Derivation of the Non-Central Chi-Square Distribution,William C. Guenther,29,4
307,59,Book Reviews,,8,0
307,59,Editorial Board Page,,7,0
306,59,Simple Methods for Analyzing Three-Factor Interaction in Contingency Tables,Leo A. Goodman,13,30
306,59,The Foundations of Decision under Uncertainty: An Elementary Exposition,"John W. Pratt, Howard Raiffa & Robert Schlaifer",46,69
306,59,Continuous Sampling Plans under Destructive Testing,Frederick S. Hillier,23,4
306,59,Regression Analysis of Seasonal Data,George W. Ladd,16,6
306,59,Regression with Systematic Noise,D. Michael Milder,11,0
306,59,Approximate Distribution of Extremes for Nonsample Cases,John E. Walsh,10,0
306,59,Errors in the 1960 Census Enumeration of Native Whites,Melvin Zelnik,10,5
306,59,A Note on Estimation from a Cauchy Sample,"Thomas J. Rothenberg, Franklin M. Fisher & C. B. Tilanus",32,25
306,59,Optimality and the OC Curve for the Wald SPRT,James A. Lechner,15,1
306,59,A Price and Productivity Index for a Nonhomogeneous Product,Douglas C. Dacy,12,2
306,59,On Forming Strata of Equal Aggregate Size,Des Raj,13,2
306,59,A Two-Variable Generating Function for Computing the Sampling Probabilities of a Class of Widely Used Statistics,James N. Cronholm,9,0
306,59,Rotation Designs for Sampling on Repeated Occasions,J. N. K. Rao & Jack E. Graham,20,47
306,59,Estimating the Parameters of Mixtures of Binomial Distributions,W. R. Blischke,36,26
306,59,On a New Method of Capacity Estimation,Bert G. Hickman,19,11
306,59,Sample Size Required to Estimate the Parameter in the Uniform Density within d Units of the True Value,Franklin A. Graybill & Terrence L. Connell,10,5
306,59,Some Generalisations of the Distributions of Product Statistics Arising from Rectangular Populations,N. A. Rahman,11,2
306,59,Least Squares Estimates and Parabolic Regression with Restricted Location for the Stationary Point,T. Cunia,9,3
306,59,Book Reviews,,8,0
305,59,The American Statistical Association and Federal Statistics,Raymond T. Bowman,13,1
305,59,A Study of Response Errors in Expenditures Data from Household Interviews,John Neter & Joseph Waksberg,18,50
305,59,On the Difficulties Inherent in Fisher's Fiducial Argument,A. P. Dempster,19,14
305,59,Sampling Plans Which Approximately Minimize the Maximum Expected Sample Size,David Freeman & Lionel Weiss,18,8
305,59,Two Theorems for Inferences about the Normal Distribution with Applications in Acceptance Sampling,Bob E. Ellison,31,17
305,59,Design of an Optimal Sequence of Interrelated Sampling Plans,C. S. Beightler & L. G. Mitten,18,10
305,59,Note on the Consistency of Some Distribution-Free Tests for Dispersion,Constance van Eeden,10,4
305,59,Control of Quality of Coding in the 1960 Censuses,"Herman H. Fasteau, J. Jack Ingram & George Minton",10,4
305,59,A Two-Parameter Family of Hyper-Poisson Distributions,George E. Bardwell & Edwin L. Crow,21,21
305,59,Effect of Non-Normality on the Power Function of the Sign Test,Jean D. Gibbons,9,1
305,59,Incentive Contracts and Price Differential Acceptance Tests,Betty J. Flehinger & James Miller,12,2
305,59,The Testing of Unit Vectors for Randomness,M. A. Stephens,16,14
305,59,"Interval Estimation of Non-Linear Parametric Functions, II",Max Halperin,12,3
305,59,Confidence Bands in Straight Line Regression,A. V. Gafarian,14,33
305,59,Estimates for the Points of Intersection of Two Polynomial Regressions,D. E. Robison,13,15
305,59,Estimation of the Probability That an Observation Will Fall into a Specified Class,Walter A. Hendricks,11,3
305,59,"Efficient Grouping, Regression and Correlation in Engel Curve Analysis",J. S. Cramer,15,27
305,59,The Use of Systematic Sampling with Probability Proportionate to Size in a Large Scale Survey,Des Raj,16,9
305,59,Problems in the International Standardization of Interindustry Tables,Shuntaro Shishido,11,0
305,59,Book Reviews,,15,0
305,59,Editorial Board Page,,7,0
304,58,Some Numerical Aspects of the Use of Transforms in Statistics,Sylvain Ehrenfeld,10,0
304,58,Efficiency of the Wilcoxon Two-Sample Statistic for Randomized Blocks,Gottfried E. Noether,14,2
304,58,Ten Years of Consumer Attitude Surveys: Their Forecasting Record,Eva Mueller,28,16
304,58,Information for Estimating the Proportions in Mixtures of Exponential and Normal Distributions,Bruce M. Hill,22,23
304,58,A Regression Method for Real Estate Price Index Construction,"Martin J. Bailey, Richard F. Muth & Hugh O. Nourse",217,193
304,58,Remarks concerning the Application of Exact Finite Sample Distribution Functions of Gcl Estimators in Econometric Statistical Inference,R. L. Basmann,10,14
304,58,Estimators for Seemingly Unrelated Regression Equations: Some Exact Finite Sample Results,Arnold Zellner,64,170
304,58,Seasonal Adjustment of Economic Time Series and Multiple Regression Analysis,Michael C. Lovell,56,70
304,58,The Varying (?) Quality of Investment Trust Management,Ira Horowitz,9,0
304,58,Estimation of Quasi-Linear Trend and Seasonal Variation,C. E. V. Leser,10,4
304,58,Sample Size Required to Estimate the Ratio of Variances with Bounded Relative Error,Franklin A. Graybill & Terrence L. Connell,12,1
304,58,Some Empirical Distributions of Bivariate T 2 and Homoscedasticity Criterion M Under Unequal Variance and Leptokurtosis,J. W. Hopkins & P. P. F. Clay,9,12
304,58,Multivariate Regression of Dummy Variates under Normality Assumptions,Stanley L. Warner,14,6
304,58,On the Probability of Winning with Different Tournament Procedures,Donald T. Searls,16,16
304,58,Tables for Constructing Confidence Limits on the Multiple Correlation Coefficient,K. H. Kramer,10,9
304,58,The Wilcoxon Two-Sample Statistic: Tables and Bibliography,James E. Jacobson,17,9
304,58,Preliminary Regional Forecasts for the Outcome of an Estimation Problem,James C. Hickman,9,4
304,58,Illustrative Tables of School Life,Edward G. Stockwell & Charles B. Nam,10,7
304,58,A Note on Residual Analysis,George Zyskind,10,2
304,58,Analysis of Variance of Proportions with Unequal Frequencies,K. R. Gabriel,17,5
304,58,Corrigenda,,7,0
304,58,Book Reviews,,10,0
304,58,Editorial Board Page,,7,0
303,58,Interval Estimation of Non-Linear Parametric Functions,Max Halperin & Nathan Mantel,13,7
303,58,Probability and Criminalistics,Elmer B. Mode,10,5
303,58,On the Sufficiency and Likelihood Principles,D. A. S. Fraser,14,8
303,58,"Consumer Durable Goods Expenditures, with Major Emphasis on the Role of Assets, Credit and Intentions",Janet A. Fisher,12,2
303,58,On Estimating Scale and Location Parameters,Lionel Weiss,12,0
303,58,Multivariate Analysis of Variance for a Special Covariance Case,Seymour Geisser,15,13
303,58,Some Inferences about Gamma Parameters with an Application to a Reliability Problem,M. M. Lentner & R. J. Buehler,11,12
303,58,The Number and Width of Classes in the Chi-Square Test,M. A. Hamdan,12,21
303,58,Chi-Square Tests with One Degree of Freedom; Extensions of the Mantel-Haenszel Procedure,Nathan Mantel,245,0
303,58,Partitioning of a Patient Population with Respect to Different Mortality Risks,Sidney J. Cutler & Lillian M. Axtell,11,13
303,58,Early Decision in the Wilcoxon Two-Sample Test,David W. Alling,17,16
303,58,Probability Models for the Variation in the Number of Births per Couple,S. N. Singh,15,7
303,58,A Quick Test for Serial Correlation Suitable for Use with Non-Stationary Time Series,C. W. J. Granger,13,8
303,58,Some Recent Advances in Sampling Theory,M. N. Murthy,22,0
303,58,Some Contributions to Average Rank Correlation Methods and to the Distribution of the Average Rank Correlation Coefficient,Wilson L. Taylor & Ching Fong,11,4
303,58,Stepwise Multivariate Linear Regression,D. G. Kabe,17,4
303,58,A Demographic Model for Estimating Age-Order Specific Fertility Rates,D. Peter Mazur,17,3
303,58,Initial Stock and Consumer Investment in Automobiles,David S. Huang,11,2
303,58,The Development of Numerical Credit Evaluation Systems,James H. Myers & Edward W. Forgy,58,36
303,58,Product Diversification and the Cost of Living,Henry Anderson,11,1
303,58,Book Reviews,,13,0
303,58,Editorial Board Page,,7,0
302,58,Inference in an Authorship Problem,Frederick Mosteller & David L. Wallace,81,16
302,58,Measures of Association for Cross Classifications III: Approximate Sampling Theory,Leo A. Goodman & William H. Kruskal,48,121
302,58,Sequential Medical Trials,F. J. Anscombe,29,87
302,58,Sequential Medical Trials: Some Comments on F. J. Anscombe's Paper,P. Armitage,15,8
302,58,A Model for Selecting One of Two Medical Treatments,Theodore Colton,14,51
302,58,On the Use of Incomplete Prior Information in Regression Analysis,H. Theil,33,125
302,58,"Problems in the Analysis of Survey Data, and a Proposal",James N. Morgan & John A. Sonquist,103,246
302,58,An Iterated Procedure for Testing the Equality of Several Exponential Distributions,Robert V. Hogg & Elliot A. Tanis,13,18
302,58,Migration Expectancy in the United States,George L. Wilber,20,7
302,58,The Use of Rotating Samples in the Census Bureau's Monthly Surveys,Ralph S. Woodruff,12,5
302,58,Recurrence Relations for the Inverse Moments of the Positive Binomial Variable,Zakkula Govindarajulu,12,2
302,58,Precision of Simultaneous Measurement Procedures,W. A. Thompson Jr.,13,11
302,58,Robustness of Non-Ideal Decision Procedures,Mervyn Stone,9,6
302,58,Taxpayer Compliance in Reporting Interest Income under the Wisconsin State Individual Income Tax,Norman Adler,11,0
302,58,Index Numbers for Factorial Effects and Their Connection with a Special Kind of Irregular Fractional Plans of Factorial Experiments,K. S. Banerjee,9,0
302,58,Sampling from a Triangular Population,Paul R. Rider,9,2
302,58,Some Techniques for Analyzing a Set of Time Series Subject to a Linear Restriction,Frank T. Denton,11,0
302,58,Estimation of Parameters of a Truncated Bivariate Normal Distribution,C. G. Khatri & M. C. Jaiswal,23,5
302,58,Extension of Cochran's Formulae for Addition or Omission of a Variate in Multiple Regression Analysis,D. G. Kabe,13,1
