Issue,Volume,title,authors,views,citations,Year
471,100,Estimation of Long Memory in the Presence of a Smooth Nonparametric Trend,"Clifford Hurvich, Gabriel Lang & Philippe Soulier",55,11,2005
471,100,Dynamical Correlation for Multivariate Longitudinal Data,Joel A Dubin & Hans-Georg Müller,217,20,2005
471,100,Semiparametric Regression Analysis of Longitudinal Data With Informative Observation Times,"Jianguo Sun, Do-Hwan Park, Liuquan Sun & Xingqiu Zhao",244,41,2005
471,100,Nonparametric Inferences for Additive Models,Jianqing Fan & Jiancheng Jiang,216,64,2005
471,100,Rank-Sum Tests for Clustered Data,Somnath Datta & Glen A Satten,267,57,2005
471,100,Multivariate Nonparametric Tests of Independence,"Sara Taskinen, Hannu Oja & Ronald H Randles",122,15,2005
471,100,A Unified Nonparametric Approach for Unbalanced Factorial Designs,Xin Gao & Mayer Alvo,85,8,2005
471,100,A Penalized Nonparametric Maximum Likelihood Approach to Species Richness Estimation,Ji-Ping Z Wang & Bruce G Lindsay,110,44,2005
471,100,The Profile Sampler,"Bee Leng Lee, Michael R Kosorok & Jason P Fine",121,14,2005
471,100,Bootstrap Standard Error Estimates for Linear Regression,Sílvia Gonçalves & Halbert White,290,44,2005
471,100,Locally Efficient Semiparametric Estimators for Generalized Skew-Elliptical Distributions,"Yanyuan Ma, Marc G Genton & Anastasios A Tsiatis",81,23,2005
471,100,CATS,Nicoleta Serban & Larry Wasserman,168,37,2005
471,100,Inference for a Class of Transformed Hazards Models,"Donglin Zeng, Guosheng Yin & Joseph G Ibrahim",100,8,2005
471,100,Limited- and Full-Information Estimation and Goodness-of-Fit Testing in 2n Contingency Tables,Albert Maydeu-Olivares & Harry Joe,232,88,2005
471,100,Bayesian Nonparametric Spatial Modeling With Dirichlet Process Mixing,"Alan E Gelfand, Athanasios Kottas & Steven N MacEachern",649,112,2005
471,100,Generalized Radius Processes for Elliptically Contoured Distributions,Luis Angel García-Escudero & Alfonso Gordaliza,48,11,2005
471,100,Estimation in the Mixture of Markov Chains Moving With Different Speeds,Halina Frydman,115,14,2005
471,100,Residual Diagnostics for Growth Mixture Models,"Chen-Pin Wang, C Hendricks Brown & Karen Bandeen-Roche",352,77,2005
471,100,Transdimensional Markov Chains,Scott A Sisson,216,64,2005
471,100,Book Reviews,NA,28,0,2005
471,100,Introduction to Rare Event Simulation,Richard R Picard,67,0,2005
471,100,Diagnostic Checks in Time Series,Colin M Gallagher,47,0,2005
471,100,"Association Schemes: Designed Experiments, Algebra and Combinatorics",J. P Morgan,33,0,2005
471,100,Ranked Set Sampling: Theory and Applications,Omer Ozturk,94,0,2005
471,100,Weibull Models,Johanna Neslehova,68,0,2005
471,100,Statistical Methods of Analysis,Philip F Rust,47,0,2005
471,100,"Causality: Models, Reasoning, and Inference",Charles R Hadlock,178,0,2005
471,100,Bayesian Artificial Intelligence,Marco F Ramoni,86,2,2005
471,100,Procrustes Problems,F. James Rohlf,66,0,2005
471,100,Convex Optimization,Hans-Jakob Luethi,68,3,2005
471,100,C++ Design Patterns and Derivatives Pricing: Mark Joshi,Ana-Maria Matache,108,0,2005
471,100,"An Introduction to Financial Option Valuation: Mathematics, Stochastics and Computation",Ralf Korn,82,0,2005
471,100,Finite-Sample Econometrics: Advanced Texts in Econometrics,Elvezio Ronchetti,45,0,2005
471,100,Practical Genetic Algorithms,Christine M Anderson-Cook,105,2,2005
471,100,Telegraphic Reviews,NA,26,0,2005
471,100,Correction,NA,30,0,2005
470,100,Hidden Markov Models for Longitudinal Comparisons,"Steven L Scott, Gareth M James & Catherine A Sugar",229,28,2005
470,100,Contact Surface Models for Infectious Diseases,C. Paddy Farrington & Heather J Whitaker,85,19,2005
470,100,A Bayesian Approach to 2000 Census Evaluation Using ACE Survey Data and Demographic Analysis,Michael R Elliott & Roderick J. A Little,60,4,2005
470,100,Estimating Size and Composition of Biological Communities by Modeling the Occurrence of Species,Robert M Dorazio & J. Andrew Royle,462,151,2005
470,100,Population-Calibrated Gene Characterization,Edwin S Iversen Jr. & Sining Chen,52,5,2005
470,100,Sufficient Dimension Reduction via Inverse Regression,R. Dennis Cook & Liqiang Ni,462,108,2005
470,100,Component Identification and Estimation in Nonlinear High-Dimensional Regression Models by Structural Adaptation,"Alexander Samarov, Vladimir Spokoiny & Celine Vial",74,7,2005
470,100,An Overview of Asymptotic Properties of Lp Regression Under General Classes of Error Distributions,P. Y Lai & Stephen M. S Lee,69,8,2005
470,100,An Estimated Likelihood Method for Continuous Outcome Regression Models With Outcome-Dependent Sampling,Mark A Weaver & Haibo Zhou,168,43,2005
470,100,Maximum Likelihood Estimation for the Proportional Odds Model With Random Effects,"Donglin Zeng, D. Y Lin & Guosheng Yin",190,22,2005
470,100,Testing Quasi-Independence of Failure and Truncation Times via Conditional Kendall's Tau,Emily C Martin & Rebecca A Betensky,118,31,2005
470,100,Phase 2 and 3 Combination Designs to Accelerate Drug Development,Qing Liu & Gordon W Pledger,129,47,2005
470,100,A Note on Nonparametric Estimation of the Effective Dose in Quantal Bioassay,"Holger Dette, Natalie Neumeyer & Kay F Pilz",79,27,2005
470,100,"Exact, Nonparametric Inference When Doses Are Measured With Random Errors",Paul R Rosenbaum,52,0,2005
470,100,SLEX Analysis of Multivariate Nonstationary Time Series,"Hernando Ombao, Rainer von Sachs & Wensheng Guo",167,51,2005
470,100,Diagnostic Checking in ARMA Models With Uncorrelated Errors,"Christian Francq, Roch Roy & Jean-Michel Zakoïan",162,70,2005
470,100,Bootstrapping Unit Root Tests for Autoregressive Time Series,Efstathios Paparoditis & Dimitris N Politis,91,24,2005
470,100,Constructing Stationary Time Series Models Using Auxiliary Variables With Applications,Michael K Pitt & Stephen G Walker,115,9,2005
470,100,Functional Adaptive Model Estimation,Gareth M James & Bernard W Silverman,198,42,2005
470,100,Functional Data Analysis for Sparse Longitudinal Data,"Fang Yao, Hans-Georg Müller & Jane-Ling Wang",1597,346,2005
470,100,Semiparametric Bayesian Analysis of Matched Case-Control Studies With Missing Exposure,"Samiran Sinha, Bhramar Mukherjee, Malay Ghosh, Bani K Mallick & Raymond J Carroll",76,13,2005
470,100,Bayesian Variable Selection in Clustering High-Dimensional Data,"Mahlet G Tadesse, Naijun Sha & Marina Vannucci",449,84,2005
470,100,Bayesian Semiparametric Isotonic Regression for Count Data,David B Dunson,183,24,2005
470,100,Optimal Conditionally Unbiased Bounded-Influence Inference in Dynamic Location and Scale Models,"Loriano Mancini, Elvezio Ronchetti & Fabio Trojani",80,23,2005
470,100,Outlier Labeling With Boxplot Procedures,"C. H Sim, F. F Gan & T. C Chang",216,0,2005
470,100,Analyzing Nonstationary Spatial Data Using Piecewise Gaussian Processes,"Hyoung-Moon Kim, Bani K Mallick & C. C Holmes",326,43,2005
470,100,Estimation of Poisson Intensity in the Presence of Dead Time,"Shuyuan He, Grace L Yang, Kai Tai Fang & John F Widmann",62,0,2005
470,100,Statistical Methods for Eliciting Probability Distributions,"Paul H Garthwaite, Joseph B Kadane & Anthony O'Hagan",884,303,2005
470,100,Applied Spatial Statistics for Public Health Data,Peter Diggle,165,0,2005
470,100,Foundations of Risk Analysis: A Knowledge and Decision-Oriented Perspective,David L Banks,83,0,2005
470,100,Comparison Methods for Stochastic Models and Risks,Peter C Kiessler,204,1,2005
470,100,Quantitative Methods in Population Health: Extensions of Ordinary Regression,Erinn M Hade,31,0,2005
470,100,The Statistical Evaluation of Medical Tests for Classification and Prediction,Peihua Qiu,217,2,2005
470,100,Computational Methods in Statistics and Econometrics,Giovanni Baiocchi,40,0,2005
470,100,Numerical Issues in Statistical Computing for the Social Scientist,T Van Zandt,49,0,2005
470,100,Experimental and Quasi-Experimental Designs for Generalized Causal Inference,Christine M Anderson-Cook,889,1,2005
470,100,"Planning, Construction, and Statistical Analysis of Comparative Experiments",Christine M Anderson-Cook,46,0,2005
470,100,Applied Longitudinal Analysis,Geert Molenberghs,63,3,2005
470,100,"Generalized Latent Variable Modeling: Multilevel, Longitudinal, and Structural Equation Models",Luisa Corrado,145,0,2005
470,100,Microarray Quality Control,Robert Gentleman,27,0,2005
470,100,Design and Analysis of DNA Microarray Investigations,Robert Gentleman,27,0,2005
470,100,Mathematical and Statistical Methods for Genetic Analysis,Vincent J Carey,63,0,2005
470,100,Resampling Methods for Dependent Data,Vincent J Carey,104,2,2005
470,100,"Recurrent Events Data Analysis for Product Repairs, Disease Recurrences, and Other Applications",Russell V Lenth,45,0,2005
470,100,Telegraphic Reviews,NA,26,0,2005
470,100,Correction,NA,28,0,2005
469,100,"Bayesians, Frequentists, and Scientists",Bradley Efron,711,74,2005
469,100,Weather Forecasting for Weather Derivatives,Sean D Campbell & Francis X Diebold,609,107,2005
469,100,Are Maintenance Practices for Railroad Tracks Effective?,"Jason R. W Merrick, Refik Soyer & Thomas A Mazzuchi",65,11,2005
469,100,A Space–Time Conditional Intensity Model for Evaluating a Wildfire Hazard Index,"Roger D Peng, Frederic Paik Schoenberg & James A Woods",115,38,2005
469,100,Statistical Analysis of a Telephone Call Center,"Lawrence Brown, Noah Gans, Avishai Mandelbaum, Anat Sakov, Haipeng Shen, Sergey Zeltyn & Linda Zhao",1251,283,2005
469,100,Classification of Missense Mutations of Disease Genes,"Xi Zhou, Edwin S Iversen Jr. & Giovanni Parmigiani",65,5,2005
469,100,Modeling Reporting Delays and Reporting Corrections in Cancer Registry Data,"Douglas N Midthune, Michael P Fay, Limin X Clegg & Eric J Feuer",78,19,2005
469,100,False Discovery Rate–Adjusted Multiple Confidence Intervals for Selected Parameters,Yoav Benjamini & Daniel Yekutieli,545,136,2005
469,100,Comment,Don Edwards,61,0,2005
469,100,Comment,Juliet Popper Shaffer,59,0,2005
469,100,Comment,Ajit C Tamhane,54,1,2005
469,100,Comment,Peter H Westfall,66,5,2005
469,100,Comment,Burt Holland,58,2,2005
469,100,Rejoinder,Yoav Benjamini & Daniel Yekutieli,62,0,2005
469,100,Exact and Approximate Stepdown Methods for Multiple Hypothesis Testing,Joseph P Romano & Michael Wolf,546,66,2005
469,100,Sequential Monte Carlo Methods for Statistical Analysis of Tables,"Yuguo Chen, Persi Diaconis, Susan P Holmes & Jun S Liu",221,82,2005
469,100,Homogeneous Linear Predictor Models for Contingency Tables,Joseph B Lang,83,18,2005
469,100,Multifold Predictive Validation in ARMAX Time Series Models,Daniel Peña & Ismael Sánchez,53,4,2005
469,100,Efficient Semiparametric Marginal Estimation for Longitudinal/Clustered Data,"Naisyin Wang, Raymond J Carroll & Xihong Lin",177,0,2005
469,100,A General Statistical Framework for Unifying Interval and Linkage Disequilibrium Mapping,"Xiang-Yang Lou, George Casella, Rory J Todhunter, Mark C. K Yang & Rongling Wu",57,9,2005
469,100,On the Cox Model With Time-Varying Regression Coefficients,"Lu Tian, David Zucker & L. J Wei",616,94,2005
469,100,Functional Association Models for Multivariate Survival Processes,Jun Yan & Jason P Fine,89,2,2005
469,100,A Calculus for Design of Two-Stage Adaptive Procedures,"Tatsuki Koyama, Allan R Sampson & Leon J Gleser",75,9,2005
469,100,Constrained Inverse Regression for Incorporating Prior Information,Prasad A Naik & Chih-Ling Tsai,85,17,2005
469,100,Nonparametric Identification and Estimation of a Censored Location-Scale Regression Model,"Songnian Chen, Gordon B Dahl & Shakeeb Khan",132,18,2005
469,100,Regression Analysis With Linked Data,P Lahiri & Michael D Larsen,234,40,2005
469,100,A Statistical Model for Signature Verification,Ian W McKeague,71,7,2005
469,100,A Bayesian Semiparametric Model for Random-Effects Meta-Analysis,Deborah Burr & Hani Doss,207,41,2005
469,100,Inferences Under a Stochastic Ordering Constraint,Hammou El Barmi & Hari Mukerjee,124,27,2005
469,100,Estimating Load-Sharing Properties in a Dynamic Reliability System,Paul H Kvam & Edsel A Peña,150,60,2005
469,100,Approximate and Asymptotic Distributions of Chi-Squared–Type Mixtures With Applications,Jin-Ting Zhang,212,33,2005
469,100,Bilinear Mixed-Effects Models for Dyadic Data,Peter D Hoff,545,89,2005
469,100,Variance Estimation in a Model With Gaussian Submodels,Vanja M Dukić & Edsel A Peña,44,3,2005
469,100,Space–Time Covariance Functions,Michael L Stein,600,161,2005
469,100,Causal Inference Using Potential Outcomes,Donald B Rubin,2012,251,2005
469,100,Missing-Data Methods for Generalized Linear Models,"Joseph G Ibrahim, Ming-Hui Chen, Stuart R Lipsitz & Amy H Herring",856,148,2005
469,100,Nonlinear Time Series: Nonparametric and Parametric Methods,Jay Breidt,124,1,2005
469,100,Statistical Inference and Simulation for Spatial Point Processes,Frederic P Schoenberg,94,0,2005
469,100,Distribution Theory of Runs and Patterns and Its Applications: A Finite Markov Chain Imbedding Approach,Charles M Goldie,41,0,2005
469,100,Stochastic Models in Queueing Theory,Sarah M Ryan,136,0,2005
469,100,Highly Structured Stochastic Systems,Antonietta Mira,45,0,2005
469,100,Discrete Choice Methods With Simulations,Karla V Ballman,131,0,2005
469,100,Applied Longitudinal Data Analysis: Modeling Change and Event Occurrence,Carolyn J Anderson,375,0,2005
469,100,Spatial Data Analysis: Theory and Practice,Lynne Seymour,127,0,2005
469,100,Multilevel Statistical Models,Risto Lehtonen,91,1,2005
469,100,Analysis of Multivariate Survival Data,Jun Yan,76,0,2005
469,100,"Subjective and Objective Bayesian Statistics: Principles, Models, and Applications",Thomas H Short,54,0,2005
469,100,Applied Bayesian Modelling,Peter Müller,64,0,2005
469,100,Sample Survey Theory: Some Pythagorean Perspectives,Imbi Traat,30,0,2005
469,100,Telegraphic Reviews,NA,24,0,2005
468,99,A Model-Based Background Adjustment for Oligonucleotide Expression Arrays,"Zhijin Wu, Rafael A Irizarry, Robert Gentleman, Francisco Martinez-Murillo & Forrest Spencer",552,749,2004
468,99,Structural Mean Effects of Noncompliance,Krista Fischer & Els Goetghebeur,49,8,2004
468,99,A Random Pattern-Mixture Model for Longitudinal Data With Dropouts,"Wensheng Guo, Sarah J Ratcliffe & Thomas Ten T Have",162,15,2004
468,99,Improved Semiparametric Time Series Models of Air Pollution and Mortality,"Francesca Dominici, Aidan McDermott & Trevor J Hastie",227,88,2004
468,99,Location–Scale Depth,Ivan Mizera & Christine H Müller,289,17,2004
468,99,Comment,"Mia Hubert, Peter J Rousseeuw & Karlien Vanden Branden",32,0,2004
468,99,Comment,Robert Serfling,34,0,2004
468,99,Comment,Xuming He & Stephen Portnoy,30,0,2004
468,99,Comment,David Eppstein,30,0,2004
468,99,Comment,Peter McCullagh,34,0,2004
468,99,Rejoinder,Ivan Mizera & Christine H Müller,37,0,2004
468,99,Optimal Sample Size for Multiple Testing,"Peter Müller, Giovanni Parmigiani, Christian Robert & Judith Rousseau",257,94,2004
468,99,False Discovery Control for Random Fields,"M Perone Pacifico, C Genovese, I Verdinelli & L Wasserman",169,37,2004
468,99,Cross-Validation and the Estimation of Conditional Probability Densities,"Peter Hall, Jeff Racine & Qi Li",509,162,2004
468,99,On a Likelihood Approach for Monte Carlo Integration,Zhiqiang Tan,183,39,2004
468,99,Fully Exponential Laplace Approximations Using Asymptotic Modes,Yoichi Miyata,81,8,2004
468,99,Bayesian Estimation of the Spectral Density of a Time Series,"Nidhan Choudhuri, Subhashis Ghosal & Anindya Roy",183,31,2004
468,99,Models and Confidence Intervals for True Values in Interlaboratory Trials,"Hari K Iyer, C. M. Jack Wang & Thomas Mathew",69,45,2004
468,99,Smooth and Accurate Multivariate Confidence Regions,Bo Yang & John E Kolassa,50,0,2004
468,99,Testing for Trend in the Presence of Autoregressive Error,"Anindya Roy, Barry Falk & Wayne A Fuller",78,15,2004
468,99,Local Global Neural Networks,"Mayte Suárez -Fariñas, Carlos E Pedreira & Marcelo C Medeiros",66,17,2004
468,99,Predicting the Conditional Probability of Discovering a New Class,Chang Xuan Mao,111,21,2004
468,99,Predicting Random Effects From Finite Population Clustered Samples With Response Error,Edward J Stanek III & Julio M Singer,51,9,2004
468,99,Combining Independent Regression Estimators From Multiple Surveys,Takis Merkouris,134,14,2004
468,99,Analysis of Time-to-Event Data With Incomplete Event Adjudication,Thomas D Cook & Michael R Kosorok,79,8,2004
468,99,Joint Modeling and Estimation for Recurrent Event Processes and Failure Time Data,Chiung-Yu Huang & Mei-Cheng Wang,299,94,2004
468,99,Smoothing Spline Nonlinear Nonparametric Regression Models,Chunlei Ke & Yuedong Wang,123,11,2004
468,99,Nonparametric and Semiparametric Models for Missing Covariates in Parametric Regression,Hua Yun Chen,179,29,2004
